recall_result_id,touch_id,user_id,recalled,returned_at,active_days_after_recall
RCR000004195,RCT000004195,U0011994,0,,0
RCR000004196,RCT000004196,U0006133,0,,0
RCR000004197,RCT000004197,U0003030,0,,0
RCR000004198,RCT000004198,U0007712,0,,0
RCR000004199,RCT000004199,U0003413,0,,0
RCR000004200,RCT000004200,U0011588,0,,0
RCR000004201,RCT000004201,U0004590,0,,0
RCR000004202,RCT000004202,U0000623,0,,0
RCR000004203,RCT000004203,U0000622,0,,0
RCR000004204,RCT000004204,U0005194,0,,0
RCR000004205,RCT000004205,U0007351,0,,0
RCR000004206,RCT000004206,U0006733,0,,0
RCR000004207,RCT000004207,U0000616,0,,0
RCR000004208,RCT000004208,U0001346,0,,0
RCR000004209,RCT000004209,U0004171,0,,0
RCR000004210,RCT000004210,U0000004,0,,0
RCR000004211,RCT000004211,U0001805,0,,0
RCR000004212,RCT000004212,U0000790,0,,0
RCR000004213,RCT000004213,U0005198,0,,0
RCR000004214,RCT000004214,U0010174,0,,0
RCR000004215,RCT000004215,U0009826,0,,0
RCR000004216,RCT000004216,U0000634,0,,0
RCR000004217,RCT000004217,U0003774,0,,0
RCR000004218,RCT000004218,U0005595,0,,0
RCR000004219,RCT000004219,U0004948,0,,0
RCR000004220,RCT000004220,U0002855,0,,0
RCR000004221,RCT000004221,U0005026,0,,0
RCR000004222,RCT000004222,U0000220,1,2026-04-22 20:00:00,3
RCR000004223,RCT000004223,U0008261,0,,0
RCR000004224,RCT000004224,U0005737,0,,0
RCR000004225,RCT000004225,U0005967,1,2026-07-31 19:00:00,3
RCR000004226,RCT000004226,U0004087,0,,0
RCR000004227,RCT000004227,U0003622,0,,0
RCR000004228,RCT000004228,U0009405,0,,0
RCR000004229,RCT000004229,U0000714,0,,0
RCR000004230,RCT000004230,U0008845,0,,0
RCR000004231,RCT000004231,U0004835,0,,0
RCR000004232,RCT000004232,U0000824,0,,0
RCR000004233,RCT000004233,U0009032,0,,0
RCR000004234,RCT000004234,U0004846,0,,0
RCR000004235,RCT000004235,U0000781,0,,0
RCR000004236,RCT000004236,U0005127,0,,0
RCR000004237,RCT000004237,U0010269,0,,0
RCR000004238,RCT000004238,U0002794,0,,0
RCR000004239,RCT000004239,U0008772,0,,0
RCR000004240,RCT000004240,U0002354,0,,0
RCR000004241,RCT000004241,U0008381,0,,0
RCR000004242,RCT000004242,U0008900,0,,0
RCR000004243,RCT000004243,U0009312,0,,0
RCR000004244,RCT000004244,U0007023,0,,0
RCR000004245,RCT000004245,U0007406,0,,0
RCR000004246,RCT000004246,U0004964,0,,0
RCR000004247,RCT000004247,U0000434,0,,0
RCR000004248,RCT000004248,U0007164,0,,0
RCR000004249,RCT000004249,U0004654,0,,0
RCR000004250,RCT000004250,U0006764,0,,0
RCR000004251,RCT000004251,U0011791,0,,0
RCR000004252,RCT000004252,U0000689,0,,0
RCR000004253,RCT000004253,U0009692,0,,0
RCR000004254,RCT000004254,U0010946,0,,0
RCR000004255,RCT000004255,U0001138,0,,0
RCR000004256,RCT000004256,U0003553,0,,0
RCR000004257,RCT000004257,U0005101,0,,0
RCR000004258,RCT000004258,U0010904,0,,0
RCR000004259,RCT000004259,U0001055,0,,0
RCR000004260,RCT000004260,U0010931,0,,0
RCR000004261,RCT000004261,U0001881,0,,0
RCR000004262,RCT000004262,U0001475,0,,0
RCR000004263,RCT000004263,U0001886,0,,0
RCR000004264,RCT000004264,U0009895,0,,0
RCR000004265,RCT000004265,U0003902,0,,0
RCR000004266,RCT000004266,U0000514,0,,0
RCR000004267,RCT000004267,U0001730,0,,0
RCR000004268,RCT000004268,U0003588,0,,0
RCR000004269,RCT000004269,U0006621,0,,0
RCR000004270,RCT000004270,U0002359,0,,0
RCR000004271,RCT000004271,U0000712,0,,0
RCR000004272,RCT000004272,U0006096,1,2026-07-31 15:00:00,7
RCR000004273,RCT000004273,U0007265,0,,0
RCR000004274,RCT000004274,U0000939,0,,0
RCR000004275,RCT000004275,U0002786,0,,0
RCR000004276,RCT000004276,U0010297,1,2026-06-07 15:00:00,6
RCR000004277,RCT000004277,U0007655,1,2026-02-08 08:00:00,1
RCR000004278,RCT000004278,U0001429,0,,0
RCR000004279,RCT000004279,U0004025,0,,0
RCR000004280,RCT000004280,U0010412,0,,0
RCR000004281,RCT000004281,U0010565,0,,0
RCR000004282,RCT000004282,U0009395,0,,0
RCR000004283,RCT000004283,U0010906,0,,0
RCR000004284,RCT000004284,U0007717,0,,0
RCR000004285,RCT000004285,U0006651,0,,0
RCR000004286,RCT000004286,U0008851,0,,0
RCR000004287,RCT000004287,U0009012,0,,0
RCR000004288,RCT000004288,U0001084,0,,0
RCR000004289,RCT000004289,U0003494,0,,0
RCR000004290,RCT000004290,U0010120,0,,0
RCR000004291,RCT000004291,U0007701,0,,0
RCR000004292,RCT000004292,U0003242,0,,0
RCR000004293,RCT000004293,U0001553,0,,0
RCR000004294,RCT000004294,U0009144,0,,0
RCR000004295,RCT000004295,U0004876,0,,0
RCR000004296,RCT000004296,U0002852,0,,0
RCR000004297,RCT000004297,U0007412,0,,0
RCR000004298,RCT000004298,U0003707,1,2026-05-31 15:00:00,3
RCR000004299,RCT000004299,U0009790,1,2026-02-15 07:00:00,5
RCR000004300,RCT000004300,U0007986,0,,0
RCR000004301,RCT000004301,U0004926,0,,0
RCR000004302,RCT000004302,U0006426,0,,0
RCR000004303,RCT000004303,U0007443,0,,0
RCR000004304,RCT000004304,U0000705,0,,0
RCR000004305,RCT000004305,U0009788,0,,0
RCR000004306,RCT000004306,U0002604,0,,0
RCR000004307,RCT000004307,U0005978,0,,0
RCR000004308,RCT000004308,U0001383,0,,0
RCR000004309,RCT000004309,U0001763,0,,0
RCR000004310,RCT000004310,U0005885,0,,0
RCR000004311,RCT000004311,U0002480,0,,0
RCR000004312,RCT000004312,U0002427,0,,0
RCR000004313,RCT000004313,U0003062,0,,0
RCR000004314,RCT000004314,U0007125,0,,0
RCR000004315,RCT000004315,U0009029,0,,0
RCR000004316,RCT000004316,U0000997,0,,0
RCR000004317,RCT000004317,U0008489,0,,0
RCR000004318,RCT000004318,U0008991,0,,0
RCR000004319,RCT000004319,U0005230,0,,0
RCR000004320,RCT000004320,U0007510,0,,0
RCR000004321,RCT000004321,U0003369,0,,0
RCR000004322,RCT000004322,U0003348,0,,0
RCR000004323,RCT000004323,U0009428,0,,0
RCR000004324,RCT000004324,U0002382,0,,0
RCR000004325,RCT000004325,U0002562,0,,0
RCR000004326,RCT000004326,U0002763,0,,0
RCR000004327,RCT000004327,U0009659,1,2026-04-21 13:00:00,5
RCR000004328,RCT000004328,U0000189,0,,0
RCR000004329,RCT000004329,U0010219,0,,0
RCR000004330,RCT000004330,U0010526,0,,0
RCR000004331,RCT000004331,U0005596,0,,0
RCR000004332,RCT000004332,U0002589,0,,0
RCR000004333,RCT000004333,U0006521,0,,0
RCR000004334,RCT000004334,U0000781,0,,0
RCR000004335,RCT000004335,U0008226,0,,0
RCR000004336,RCT000004336,U0005186,0,,0
RCR000004337,RCT000004337,U0006129,0,,0
RCR000004338,RCT000004338,U0006048,0,,0
RCR000004339,RCT000004339,U0004692,0,,0
RCR000004340,RCT000004340,U0011656,0,,0
RCR000004341,RCT000004341,U0005849,0,,0
RCR000004342,RCT000004342,U0002321,0,,0
RCR000004343,RCT000004343,U0003590,0,,0
RCR000004344,RCT000004344,U0010840,0,,0
RCR000004345,RCT000004345,U0004144,1,2026-02-19 12:00:00,6
RCR000004346,RCT000004346,U0002480,0,,0
RCR000004347,RCT000004347,U0003892,0,,0
RCR000004348,RCT000004348,U0009258,0,,0
RCR000004349,RCT000004349,U0011645,0,,0
RCR000004350,RCT000004350,U0009450,0,,0
RCR000004351,RCT000004351,U0008938,0,,0
RCR000004352,RCT000004352,U0011593,0,,0
RCR000004353,RCT000004353,U0003063,0,,0
RCR000004354,RCT000004354,U0009189,0,,0
RCR000004355,RCT000004355,U0000567,0,,0
RCR000004356,RCT000004356,U0005653,0,,0
RCR000004357,RCT000004357,U0006660,0,,0
RCR000004358,RCT000004358,U0009672,0,,0
RCR000004359,RCT000004359,U0008059,0,,0
RCR000004360,RCT000004360,U0003165,0,,0
RCR000004361,RCT000004361,U0003493,0,,0
RCR000004362,RCT000004362,U0003234,0,,0
RCR000004363,RCT000004363,U0004522,0,,0
RCR000004364,RCT000004364,U0002015,0,,0
RCR000004365,RCT000004365,U0011864,0,,0
RCR000004366,RCT000004366,U0004390,0,,0
RCR000004367,RCT000004367,U0011712,0,,0
RCR000004368,RCT000004368,U0003262,0,,0
RCR000004369,RCT000004369,U0002816,0,,0
RCR000004370,RCT000004370,U0000910,0,,0
RCR000004371,RCT000004371,U0010685,0,,0
RCR000004372,RCT000004372,U0006751,1,2026-05-28 13:00:00,1
RCR000004373,RCT000004373,U0004219,0,,0
RCR000004374,RCT000004374,U0003247,0,,0
RCR000004375,RCT000004375,U0001996,1,2026-06-20 09:00:00,5
RCR000004376,RCT000004376,U0001853,0,,0
RCR000004377,RCT000004377,U0002604,0,,0
RCR000004378,RCT000004378,U0002736,0,,0
RCR000004379,RCT000004379,U0006712,0,,0
RCR000004380,RCT000004380,U0011319,0,,0
RCR000004381,RCT000004381,U0010052,0,,0
RCR000004382,RCT000004382,U0005606,0,,0
RCR000004383,RCT000004383,U0004467,0,,0
RCR000004384,RCT000004384,U0007859,0,,0
RCR000004385,RCT000004385,U0008666,0,,0
RCR000004386,RCT000004386,U0009016,0,,0
RCR000004387,RCT000004387,U0001379,1,2026-05-26 03:00:00,1
RCR000004388,RCT000004388,U0002093,0,,0
RCR000004389,RCT000004389,U0008662,1,2026-05-29 06:00:00,6
RCR000004390,RCT000004390,U0009415,0,,0
RCR000004391,RCT000004391,U0007335,0,,0
RCR000004392,RCT000004392,U0002533,1,2026-02-09 07:00:00,5
RCR000004393,RCT000004393,U0007020,0,,0
RCR000004394,RCT000004394,U0009074,0,,0
RCR000004395,RCT000004395,U0009545,0,,0
RCR000004396,RCT000004396,U0009365,0,,0
RCR000004397,RCT000004397,U0011134,0,,0
RCR000004398,RCT000004398,U0009027,0,,0
RCR000004399,RCT000004399,U0009593,0,,0
RCR000004400,RCT000004400,U0008448,0,,0
RCR000004401,RCT000004401,U0007928,0,,0
RCR000004402,RCT000004402,U0010796,0,,0
RCR000004403,RCT000004403,U0006088,0,,0
RCR000004404,RCT000004404,U0004301,0,,0
RCR000004405,RCT000004405,U0010934,0,,0
RCR000004406,RCT000004406,U0009462,0,,0
RCR000004407,RCT000004407,U0006669,0,,0
RCR000004408,RCT000004408,U0010688,1,2026-03-16 14:00:00,3
RCR000004409,RCT000004409,U0001310,1,2026-07-14 05:00:00,5
RCR000004410,RCT000004410,U0002619,0,,0
RCR000004411,RCT000004411,U0009633,0,,0
RCR000004412,RCT000004412,U0001273,0,,0
RCR000004413,RCT000004413,U0005855,1,2026-06-23 19:00:00,3
RCR000004414,RCT000004414,U0004142,0,,0
RCR000004415,RCT000004415,U0006805,1,2026-05-25 20:00:00,2
RCR000004416,RCT000004416,U0006473,0,,0
RCR000004417,RCT000004417,U0002233,0,,0
RCR000004418,RCT000004418,U0009366,0,,0
RCR000004419,RCT000004419,U0000859,0,,0
RCR000004420,RCT000004420,U0009804,0,,0
RCR000004421,RCT000004421,U0006852,0,,0
RCR000004422,RCT000004422,U0007064,0,,0
RCR000004423,RCT000004423,U0007237,0,,0
RCR000004424,RCT000004424,U0008127,0,,0
RCR000004425,RCT000004425,U0003740,0,,0
RCR000004426,RCT000004426,U0001180,0,,0
RCR000004427,RCT000004427,U0004308,0,,0
RCR000004428,RCT000004428,U0009408,0,,0
RCR000004429,RCT000004429,U0009287,0,,0
RCR000004430,RCT000004430,U0009934,0,,0
RCR000004431,RCT000004431,U0004726,0,,0
RCR000004432,RCT000004432,U0008563,0,,0
RCR000004433,RCT000004433,U0009043,0,,0
RCR000004434,RCT000004434,U0010106,0,,0
RCR000004435,RCT000004435,U0004125,0,,0
RCR000004436,RCT000004436,U0003165,0,,0
RCR000004437,RCT000004437,U0010140,0,,0
RCR000004438,RCT000004438,U0011416,0,,0
RCR000004439,RCT000004439,U0009785,0,,0
RCR000004440,RCT000004440,U0008315,0,,0
RCR000004441,RCT000004441,U0008892,1,2026-06-21 19:00:00,4
RCR000004442,RCT000004442,U0007758,0,,0
RCR000004443,RCT000004443,U0004301,0,,0
RCR000004444,RCT000004444,U0000659,0,,0
RCR000004445,RCT000004445,U0000833,0,,0
RCR000004446,RCT000004446,U0005109,0,,0
RCR000004447,RCT000004447,U0011904,0,,0
RCR000004448,RCT000004448,U0004484,0,,0
RCR000004449,RCT000004449,U0009279,0,,0
RCR000004450,RCT000004450,U0003196,1,2026-03-29 04:00:00,5
RCR000004451,RCT000004451,U0001804,0,,0
RCR000004452,RCT000004452,U0008743,0,,0
RCR000004453,RCT000004453,U0002342,0,,0
RCR000004454,RCT000004454,U0003881,0,,0
RCR000004455,RCT000004455,U0006755,0,,0
RCR000004456,RCT000004456,U0002530,0,,0
RCR000004457,RCT000004457,U0009558,0,,0
RCR000004458,RCT000004458,U0009231,1,2026-05-10 19:00:00,5
RCR000004459,RCT000004459,U0008721,0,,0
RCR000004460,RCT000004460,U0010486,0,,0
RCR000004461,RCT000004461,U0003086,0,,0
RCR000004462,RCT000004462,U0004479,0,,0
RCR000004463,RCT000004463,U0011570,0,,0
RCR000004464,RCT000004464,U0010598,0,,0
RCR000004465,RCT000004465,U0003118,0,,0
RCR000004466,RCT000004466,U0000296,0,,0
RCR000004467,RCT000004467,U0004239,0,,0
RCR000004468,RCT000004468,U0001751,0,,0
RCR000004469,RCT000004469,U0001885,0,,0
RCR000004470,RCT000004470,U0005869,0,,0
RCR000004471,RCT000004471,U0011069,0,,0
RCR000004472,RCT000004472,U0000596,0,,0
RCR000004473,RCT000004473,U0011484,0,,0
RCR000004474,RCT000004474,U0009459,0,,0
RCR000004475,RCT000004475,U0011290,0,,0
RCR000004476,RCT000004476,U0009332,0,,0
RCR000004477,RCT000004477,U0006858,0,,0
RCR000004478,RCT000004478,U0004650,0,,0
RCR000004479,RCT000004479,U0010987,0,,0
RCR000004480,RCT000004480,U0003837,0,,0
RCR000004481,RCT000004481,U0001549,0,,0
RCR000004482,RCT000004482,U0008214,0,,0
RCR000004483,RCT000004483,U0004742,0,,0
RCR000004484,RCT000004484,U0001539,0,,0
RCR000004485,RCT000004485,U0003280,0,,0
RCR000004486,RCT000004486,U0011696,0,,0
RCR000004487,RCT000004487,U0003043,0,,0
RCR000004488,RCT000004488,U0001502,0,,0
RCR000004489,RCT000004489,U0000994,0,,0
RCR000004490,RCT000004490,U0007015,0,,0
RCR000004491,RCT000004491,U0004731,0,,0
RCR000004492,RCT000004492,U0007090,0,,0
RCR000004493,RCT000004493,U0011294,0,,0
RCR000004494,RCT000004494,U0003689,0,,0
RCR000004495,RCT000004495,U0002691,0,,0
RCR000004496,RCT000004496,U0008440,1,2026-06-05 23:00:00,3
RCR000004497,RCT000004497,U0008236,0,,0
RCR000004498,RCT000004498,U0000498,0,,0
RCR000004499,RCT000004499,U0003620,1,2026-03-05 10:00:00,5
RCR000004500,RCT000004500,U0000637,0,,0
RCR000004501,RCT000004501,U0000829,0,,0
RCR000004502,RCT000004502,U0006385,0,,0
RCR000004503,RCT000004503,U0011586,0,,0
RCR000004504,RCT000004504,U0009242,0,,0
RCR000004505,RCT000004505,U0006432,0,,0
RCR000004506,RCT000004506,U0008215,0,,0
RCR000004507,RCT000004507,U0007664,0,,0
RCR000004508,RCT000004508,U0003875,0,,0
RCR000004509,RCT000004509,U0009586,0,,0
RCR000004510,RCT000004510,U0005962,1,2026-04-25 19:00:00,3
RCR000004511,RCT000004511,U0000651,0,,0
RCR000004512,RCT000004512,U0009278,0,,0
RCR000004513,RCT000004513,U0004180,0,,0
RCR000004514,RCT000004514,U0000677,0,,0
RCR000004515,RCT000004515,U0004854,0,,0
RCR000004516,RCT000004516,U0007258,0,,0
RCR000004517,RCT000004517,U0001788,0,,0
RCR000004518,RCT000004518,U0000849,0,,0
RCR000004519,RCT000004519,U0007410,0,,0
RCR000004520,RCT000004520,U0003732,0,,0
RCR000004521,RCT000004521,U0001767,0,,0
RCR000004522,RCT000004522,U0001490,0,,0
RCR000004523,RCT000004523,U0000096,0,,0
RCR000004524,RCT000004524,U0004799,0,,0
RCR000004525,RCT000004525,U0009193,0,,0
RCR000004526,RCT000004526,U0001192,0,,0
RCR000004527,RCT000004527,U0003802,0,,0
RCR000004528,RCT000004528,U0000466,0,,0
RCR000004529,RCT000004529,U0001162,0,,0
RCR000004530,RCT000004530,U0004541,0,,0
RCR000004531,RCT000004531,U0004619,0,,0
RCR000004532,RCT000004532,U0007359,0,,0
RCR000004533,RCT000004533,U0004358,0,,0
RCR000004534,RCT000004534,U0000471,0,,0
RCR000004535,RCT000004535,U0009360,1,2026-06-30 08:00:00,4
RCR000004536,RCT000004536,U0000739,0,,0
RCR000004537,RCT000004537,U0000175,0,,0
RCR000004538,RCT000004538,U0006493,0,,0
RCR000004539,RCT000004539,U0007726,0,,0
RCR000004540,RCT000004540,U0009193,0,,0
RCR000004541,RCT000004541,U0011201,0,,0
RCR000004542,RCT000004542,U0000668,0,,0
RCR000004543,RCT000004543,U0001270,0,,0
RCR000004544,RCT000004544,U0008144,1,2026-03-18 21:00:00,2
RCR000004545,RCT000004545,U0009108,0,,0
RCR000004546,RCT000004546,U0010139,0,,0
RCR000004547,RCT000004547,U0007752,0,,0
RCR000004548,RCT000004548,U0006686,0,,0
RCR000004549,RCT000004549,U0000623,0,,0
RCR000004550,RCT000004550,U0006042,0,,0
RCR000004551,RCT000004551,U0005168,0,,0
RCR000004552,RCT000004552,U0000686,0,,0
RCR000004553,RCT000004553,U0005998,0,,0
RCR000004554,RCT000004554,U0001903,0,,0
RCR000004555,RCT000004555,U0007127,0,,0
RCR000004556,RCT000004556,U0001229,1,2026-05-29 21:00:00,4
RCR000004557,RCT000004557,U0003178,0,,0
RCR000004558,RCT000004558,U0007078,0,,0
RCR000004559,RCT000004559,U0011594,0,,0
RCR000004560,RCT000004560,U0001779,0,,0
RCR000004561,RCT000004561,U0002727,0,,0
RCR000004562,RCT000004562,U0004532,0,,0
RCR000004563,RCT000004563,U0005201,0,,0
RCR000004564,RCT000004564,U0004855,0,,0
RCR000004565,RCT000004565,U0004822,0,,0
RCR000004566,RCT000004566,U0011589,0,,0
RCR000004567,RCT000004567,U0002441,0,,0
RCR000004568,RCT000004568,U0007679,0,,0
RCR000004569,RCT000004569,U0001422,0,,0
RCR000004570,RCT000004570,U0008333,0,,0
RCR000004571,RCT000004571,U0010526,0,,0
RCR000004572,RCT000004572,U0003388,1,2026-05-27 13:00:00,4
RCR000004573,RCT000004573,U0007647,0,,0
RCR000004574,RCT000004574,U0006386,0,,0
RCR000004575,RCT000004575,U0005014,0,,0
RCR000004576,RCT000004576,U0006877,0,,0
RCR000004577,RCT000004577,U0001579,0,,0
RCR000004578,RCT000004578,U0003409,0,,0
RCR000004579,RCT000004579,U0007222,0,,0
RCR000004580,RCT000004580,U0000106,0,,0
RCR000004581,RCT000004581,U0007548,0,,0
RCR000004582,RCT000004582,U0003779,0,,0
RCR000004583,RCT000004583,U0011465,0,,0
RCR000004584,RCT000004584,U0001571,0,,0
RCR000004585,RCT000004585,U0001066,0,,0
RCR000004586,RCT000004586,U0010259,0,,0
RCR000004587,RCT000004587,U0010543,0,,0
RCR000004588,RCT000004588,U0000571,0,,0
RCR000004589,RCT000004589,U0010193,0,,0
RCR000004590,RCT000004590,U0011955,0,,0
RCR000004591,RCT000004591,U0010058,0,,0
RCR000004592,RCT000004592,U0003810,0,,0
RCR000004593,RCT000004593,U0009383,0,,0
RCR000004594,RCT000004594,U0001573,0,,0
RCR000004595,RCT000004595,U0000759,0,,0
RCR000004596,RCT000004596,U0008783,0,,0
RCR000004597,RCT000004597,U0011372,0,,0
RCR000004598,RCT000004598,U0006649,0,,0
RCR000004599,RCT000004599,U0005723,0,,0
RCR000004600,RCT000004600,U0007719,0,,0
RCR000004601,RCT000004601,U0007783,0,,0
RCR000004602,RCT000004602,U0000790,1,2026-06-28 11:00:00,6
RCR000004603,RCT000004603,U0011782,0,,0
RCR000004604,RCT000004604,U0010068,0,,0
RCR000004605,RCT000004605,U0002836,0,,0
RCR000004606,RCT000004606,U0011092,0,,0
RCR000004607,RCT000004607,U0004846,0,,0
RCR000004608,RCT000004608,U0009457,0,,0
RCR000004609,RCT000004609,U0009107,0,,0
RCR000004610,RCT000004610,U0010427,0,,0
RCR000004611,RCT000004611,U0004909,0,,0
RCR000004612,RCT000004612,U0007879,0,,0
RCR000004613,RCT000004613,U0010157,0,,0
RCR000004614,RCT000004614,U0000329,0,,0
RCR000004615,RCT000004615,U0001756,0,,0
RCR000004616,RCT000004616,U0005240,0,,0
RCR000004617,RCT000004617,U0008712,0,,0
RCR000004618,RCT000004618,U0000881,0,,0
RCR000004619,RCT000004619,U0005141,0,,0
RCR000004620,RCT000004620,U0006717,0,,0
RCR000004621,RCT000004621,U0005782,0,,0
RCR000004622,RCT000004622,U0006598,0,,0
RCR000004623,RCT000004623,U0004664,0,,0
RCR000004624,RCT000004624,U0000380,0,,0
RCR000004625,RCT000004625,U0000002,1,2026-06-22 17:00:00,7
RCR000004626,RCT000004626,U0004019,0,,0
RCR000004627,RCT000004627,U0010395,0,,0
RCR000004628,RCT000004628,U0000728,0,,0
RCR000004629,RCT000004629,U0007061,0,,0
RCR000004630,RCT000004630,U0000849,0,,0
RCR000004631,RCT000004631,U0001295,0,,0
RCR000004632,RCT000004632,U0009383,0,,0
RCR000004633,RCT000004633,U0005095,0,,0
RCR000004634,RCT000004634,U0010127,0,,0
RCR000004635,RCT000004635,U0009193,0,,0
RCR000004636,RCT000004636,U0000576,0,,0
RCR000004637,RCT000004637,U0009302,0,,0
RCR000004638,RCT000004638,U0002081,0,,0
RCR000004639,RCT000004639,U0008681,0,,0
RCR000004640,RCT000004640,U0010266,0,,0
RCR000004641,RCT000004641,U0005314,0,,0
RCR000004642,RCT000004642,U0002558,1,2026-02-16 00:00:00,1
RCR000004643,RCT000004643,U0010327,0,,0
RCR000004644,RCT000004644,U0007925,0,,0
RCR000004645,RCT000004645,U0008905,1,2026-03-06 08:00:00,7
RCR000004646,RCT000004646,U0002728,0,,0
RCR000004647,RCT000004647,U0010919,0,,0
RCR000004648,RCT000004648,U0000929,0,,0
RCR000004649,RCT000004649,U0002828,0,,0
RCR000004650,RCT000004650,U0011476,0,,0
RCR000004651,RCT000004651,U0001950,0,,0
RCR000004652,RCT000004652,U0007149,0,,0
RCR000004653,RCT000004653,U0002971,0,,0
RCR000004654,RCT000004654,U0005937,1,2026-06-26 19:00:00,5
RCR000004655,RCT000004655,U0009405,0,,0
RCR000004656,RCT000004656,U0004892,1,2026-06-16 22:00:00,6
RCR000004657,RCT000004657,U0005505,0,,0
RCR000004658,RCT000004658,U0009447,0,,0
RCR000004659,RCT000004659,U0010434,0,,0
RCR000004660,RCT000004660,U0007573,0,,0
RCR000004661,RCT000004661,U0003317,1,2026-06-11 23:00:00,2
RCR000004662,RCT000004662,U0006013,0,,0
RCR000004663,RCT000004663,U0005996,0,,0
RCR000004664,RCT000004664,U0000718,0,,0
RCR000004665,RCT000004665,U0003433,0,,0
RCR000004666,RCT000004666,U0011844,0,,0
RCR000004667,RCT000004667,U0000392,0,,0
RCR000004668,RCT000004668,U0004069,0,,0
RCR000004669,RCT000004669,U0000842,0,,0
RCR000004670,RCT000004670,U0004242,0,,0
RCR000004671,RCT000004671,U0007591,0,,0
RCR000004672,RCT000004672,U0010949,0,,0
RCR000004673,RCT000004673,U0003924,0,,0
RCR000004674,RCT000004674,U0010915,0,,0
RCR000004675,RCT000004675,U0007067,0,,0
RCR000004676,RCT000004676,U0000232,0,,0
RCR000004677,RCT000004677,U0005705,0,,0
RCR000004678,RCT000004678,U0009491,1,2026-05-30 16:00:00,7
RCR000004679,RCT000004679,U0009128,0,,0
RCR000004680,RCT000004680,U0006545,0,,0
RCR000004681,RCT000004681,U0003935,0,,0
RCR000004682,RCT000004682,U0008874,0,,0
RCR000004683,RCT000004683,U0001718,1,2026-08-04 13:00:00,7
RCR000004684,RCT000004684,U0001125,0,,0
RCR000004685,RCT000004685,U0008402,0,,0
RCR000004686,RCT000004686,U0002235,0,,0
RCR000004687,RCT000004687,U0001406,0,,0
RCR000004688,RCT000004688,U0010107,0,,0
RCR000004689,RCT000004689,U0007506,0,,0
RCR000004690,RCT000004690,U0007282,0,,0
RCR000004691,RCT000004691,U0009633,0,,0
RCR000004692,RCT000004692,U0007612,0,,0
RCR000004693,RCT000004693,U0011420,1,2026-02-05 05:00:00,6
RCR000004694,RCT000004694,U0006362,0,,0
RCR000004695,RCT000004695,U0000965,0,,0
RCR000004696,RCT000004696,U0007720,0,,0
RCR000004697,RCT000004697,U0001256,0,,0
RCR000004698,RCT000004698,U0011373,0,,0
RCR000004699,RCT000004699,U0009898,0,,0
RCR000004700,RCT000004700,U0003420,0,,0
RCR000004701,RCT000004701,U0006739,0,,0
RCR000004702,RCT000004702,U0001205,0,,0
RCR000004703,RCT000004703,U0005699,0,,0
RCR000004704,RCT000004704,U0001782,0,,0
RCR000004705,RCT000004705,U0003347,1,2026-05-29 02:00:00,4
RCR000004706,RCT000004706,U0000289,0,,0
RCR000004707,RCT000004707,U0001756,0,,0
RCR000004708,RCT000004708,U0000062,0,,0
RCR000004709,RCT000004709,U0009495,1,2026-04-15 19:00:00,2
RCR000004710,RCT000004710,U0009790,0,,0
RCR000004711,RCT000004711,U0003424,0,,0
RCR000004712,RCT000004712,U0010822,0,,0
RCR000004713,RCT000004713,U0010960,0,,0
RCR000004714,RCT000004714,U0008892,0,,0
RCR000004715,RCT000004715,U0003173,0,,0
RCR000004716,RCT000004716,U0004920,0,,0
RCR000004717,RCT000004717,U0006939,0,,0
RCR000004718,RCT000004718,U0005336,0,,0
RCR000004719,RCT000004719,U0003847,0,,0
RCR000004720,RCT000004720,U0004286,0,,0
RCR000004721,RCT000004721,U0010836,0,,0
RCR000004722,RCT000004722,U0004115,0,,0
RCR000004723,RCT000004723,U0002276,0,,0
RCR000004724,RCT000004724,U0010123,0,,0
RCR000004725,RCT000004725,U0004431,0,,0
RCR000004726,RCT000004726,U0009933,1,2026-07-13 23:00:00,4
RCR000004727,RCT000004727,U0001940,0,,0
RCR000004728,RCT000004728,U0005705,0,,0
RCR000004729,RCT000004729,U0011341,0,,0
RCR000004730,RCT000004730,U0008048,0,,0
RCR000004731,RCT000004731,U0004773,1,2026-07-01 05:00:00,6
RCR000004732,RCT000004732,U0008740,0,,0
RCR000004733,RCT000004733,U0006009,0,,0
RCR000004734,RCT000004734,U0004879,0,,0
RCR000004735,RCT000004735,U0000305,0,,0
RCR000004736,RCT000004736,U0002296,0,,0
RCR000004737,RCT000004737,U0011912,0,,0
RCR000004738,RCT000004738,U0003578,1,2026-02-23 15:00:00,5
RCR000004739,RCT000004739,U0003286,0,,0
RCR000004740,RCT000004740,U0006171,0,,0
RCR000004741,RCT000004741,U0007098,0,,0
RCR000004742,RCT000004742,U0001202,0,,0
RCR000004743,RCT000004743,U0011548,0,,0
RCR000004744,RCT000004744,U0007481,0,,0
RCR000004745,RCT000004745,U0011551,0,,0
RCR000004746,RCT000004746,U0003353,0,,0
RCR000004747,RCT000004747,U0002240,0,,0
RCR000004748,RCT000004748,U0011756,0,,0
RCR000004749,RCT000004749,U0007648,0,,0
RCR000004750,RCT000004750,U0008555,0,,0
RCR000004751,RCT000004751,U0001605,0,,0
RCR000004752,RCT000004752,U0004252,0,,0
RCR000004753,RCT000004753,U0006993,0,,0
RCR000004754,RCT000004754,U0003356,0,,0
