attribution_id,user_id,channel_id,ad_campaign_id,attribution_type,attributed_at,confidence_score
ATTR00002519,U0005195,CH04,ADC00056,last_click,2026-04-09 22:31:39,0.6438
ATTR00002520,U0005200,CH04,ADC00054,first_click,2026-01-25 03:47:34,0.6985
ATTR00002521,U0005202,CH03,ADC00085,last_click,2026-02-06 16:53:33,0.7975
ATTR00002522,U0005204,CH06,ADC00005,first_click,2026-03-27 14:56:16,0.7517
ATTR00002523,U0005208,CH03,ADC00086,first_click,2026-02-23 08:35:02,0.9038
ATTR00002524,U0005211,CH03,ADC00016,last_click,2026-01-21 17:31:29,0.6461
ATTR00002525,U0005212,CH04,ADC00058,last_click,2026-07-27 05:17:02,0.9103
ATTR00002526,U0005218,CH05,ADC00029,last_click,2026-06-16 17:47:03,0.825
ATTR00002527,U0005219,CH05,,last_click,2026-08-17 13:12:56,0.9379
ATTR00002528,U0005220,CH06,ADC00079,last_click,2026-03-28 17:32:24,0.8246
ATTR00002529,U0005222,CH03,ADC00095,last_click,2026-06-12 13:10:04,0.6635
ATTR00002530,U0005224,CH03,ADC00019,last_click,2026-07-26 14:11:27,0.6494
ATTR00002531,U0005229,CH05,ADC00059,last_click,2026-07-31 18:28:16,0.8163
ATTR00002532,U0005230,CH05,ADC00047,first_click,2026-02-04 00:01:12,0.9692
ATTR00002533,U0005233,CH03,ADC00091,last_click,2026-08-24 19:27:33,0.974
ATTR00002534,U0005234,CH03,ADC00008,last_click,2026-03-07 22:18:30,0.9203
ATTR00002535,U0005235,CH04,ADC00058,view_through,2026-07-09 12:42:25,0.81
ATTR00002536,U0005237,CH03,ADC00085,last_click,2026-01-12 02:37:08,0.6825
ATTR00002537,U0005239,CH05,ADC00059,last_click,2026-08-05 11:43:49,0.7757
ATTR00002538,U0005240,CH05,ADC00069,last_click,2026-04-05 16:50:36,0.66
ATTR00002539,U0005241,CH04,ADC00054,last_click,2026-01-16 15:23:11,0.8869
ATTR00002540,U0005242,CH04,ADC00015,last_click,2026-02-18 13:29:15,0.9711
ATTR00002541,U0005245,CH05,ADC00047,last_click,2026-01-10 01:08:34,0.8305
ATTR00002542,U0005248,CH04,ADC00058,last_click,2026-08-07 21:53:06,0.7845
ATTR00002543,U0005249,CH03,ADC00085,last_click,2026-02-12 14:02:12,0.7185
ATTR00002544,U0005251,CH03,ADC00100,first_click,2026-01-11 22:45:48,0.9049
ATTR00002545,U0005252,CH05,ADC00059,last_click,2026-07-29 03:48:33,0.7321
ATTR00002546,U0005253,CH03,ADC00019,last_click,2026-07-13 09:41:50,0.7154
ATTR00002547,U0005257,CH06,ADC00003,first_click,2026-04-12 16:11:57,0.6407
ATTR00002548,U0005260,CH03,ADC00075,last_click,2026-05-16 13:01:20,0.7596
ATTR00002549,U0005261,CH03,ADC00016,last_click,2026-01-25 10:04:33,0.7235
ATTR00002550,U0005262,CH05,ADC00043,last_click,2026-05-23 22:17:18,0.7476
ATTR00002551,U0005264,CH04,ADC00073,last_click,2026-06-21 00:10:45,0.7343
ATTR00002552,U0005266,CH06,ADC00049,last_click,2026-06-15 13:17:37,0.8201
ATTR00002553,U0005271,CH04,ADC00054,last_click,2026-02-07 06:56:45,0.969
ATTR00002554,U0005272,CH03,ADC00091,first_click,2026-08-24 08:03:43,0.7548
ATTR00002555,U0005274,CH04,ADC00058,view_through,2026-08-28 08:53:35,0.9128
ATTR00002556,U0005276,CH05,ADC00059,view_through,2026-08-16 03:38:54,0.7646
ATTR00002557,U0005277,CH04,,last_click,2026-01-01 05:34:58,0.7474
ATTR00002558,U0005284,CH05,ADC00047,last_click,2026-01-08 02:49:22,0.7062
ATTR00002559,U0005294,CH04,ADC00058,last_click,2026-08-22 14:10:33,0.825
ATTR00002560,U0005295,CH06,ADC00096,last_click,2026-02-27 23:12:12,0.7123
ATTR00002561,U0005296,CH06,ADC00032,last_click,2026-03-10 20:02:10,0.7525
ATTR00002562,U0005298,CH04,ADC00054,first_click,2026-02-19 17:16:42,0.8556
ATTR00002563,U0005299,CH05,ADC00059,last_click,2026-08-11 06:37:34,0.9774
ATTR00002564,U0005302,CH04,ADC00058,last_click,2026-08-18 10:40:38,0.9079
ATTR00002565,U0005306,CH03,ADC00090,last_click,2026-07-12 20:11:10,0.8985
ATTR00002566,U0005307,CH03,ADC00028,last_click,2026-05-23 13:03:18,0.6707
ATTR00002567,U0005308,CH05,ADC00059,last_click,2026-06-26 11:44:14,0.8191
ATTR00002568,U0005309,CH03,ADC00035,view_through,2026-06-06 21:34:05,0.6553
ATTR00002569,U0005312,CH05,ADC00098,last_click,2026-06-20 22:42:14,0.9772
ATTR00002570,U0005315,CH04,ADC00001,last_click,2026-06-21 14:55:44,0.7734
ATTR00002571,U0005316,CH06,ADC00093,last_click,2026-08-08 17:26:25,0.9214
ATTR00002572,U0005318,CH05,ADC00082,first_click,2026-05-20 12:26:47,0.9888
ATTR00002573,U0005319,CH04,ADC00015,last_click,2026-03-11 07:19:27,0.7412
ATTR00002574,U0005321,CH05,ADC00097,last_click,2026-03-10 15:04:01,0.7592
ATTR00002575,U0005323,CH06,ADC00093,view_through,2026-07-19 05:15:51,0.7493
ATTR00002576,U0005326,CH05,ADC00072,last_click,2026-06-02 23:34:26,0.7954
ATTR00002577,U0005328,CH03,ADC00035,last_click,2026-04-02 05:05:19,0.7168
ATTR00002578,U0005329,CH04,ADC00014,view_through,2026-02-27 15:03:05,0.8272
ATTR00002579,U0005332,CH03,ADC00030,last_click,2026-04-04 04:01:35,0.6353
ATTR00002580,U0005337,CH06,ADC00036,last_click,2026-07-27 14:49:02,0.6396
ATTR00002581,U0005339,CH03,ADC00008,last_click,2026-02-19 15:01:33,0.9173
ATTR00002582,U0005340,CH03,ADC00026,last_click,2026-06-19 20:50:39,0.823
ATTR00002583,U0005341,CH03,ADC00008,view_through,2026-01-28 13:14:30,0.8411
ATTR00002584,U0005342,CH06,ADC00010,last_click,2026-07-08 14:09:37,0.92
ATTR00002585,U0005347,CH06,,last_click,2026-01-02 04:13:31,0.6587
ATTR00002586,U0005348,CH03,ADC00026,first_click,2026-06-10 17:42:38,0.9253
ATTR00002587,U0005349,CH03,ADC00075,last_click,2026-04-06 04:00:57,0.8989
ATTR00002588,U0005350,CH03,ADC00008,first_click,2026-03-02 15:48:40,0.9777
ATTR00002589,U0005352,CH06,ADC00093,last_click,2026-08-04 07:06:11,0.6628
ATTR00002590,U0005353,CH03,ADC00085,last_click,2026-01-15 12:16:40,0.9769
ATTR00002591,U0005354,CH04,ADC00015,last_click,2026-01-25 03:33:05,0.6231
ATTR00002592,U0005355,CH04,ADC00099,last_click,2026-05-08 21:16:14,0.8257
ATTR00002593,U0005357,CH03,ADC00028,last_click,2026-06-16 18:35:36,0.9265
ATTR00002594,U0005359,CH03,ADC00028,last_click,2026-06-09 11:05:18,0.8161
ATTR00002595,U0005364,CH03,ADC00061,last_click,2026-02-22 12:37:30,0.9883
ATTR00002596,U0005365,CH03,ADC00016,last_click,2026-01-25 15:07:54,0.7309
ATTR00002597,U0005366,CH05,ADC00072,last_click,2026-07-11 04:54:05,0.8655
ATTR00002598,U0005367,CH06,ADC00017,first_click,2026-03-03 03:06:03,0.7141
ATTR00002599,U0005369,CH06,ADC00025,first_click,2026-07-29 13:27:42,0.8819
ATTR00002600,U0005373,CH03,ADC00085,last_click,2026-01-11 06:22:03,0.8289
ATTR00002601,U0005374,CH03,ADC00091,first_click,2026-08-23 05:36:41,0.7705
ATTR00002602,U0005379,CH03,ADC00090,last_click,2026-07-06 17:35:12,0.7109
ATTR00002603,U0005380,CH06,ADC00025,last_click,2026-07-14 12:55:12,0.659
ATTR00002604,U0005382,CH06,ADC00093,last_click,2026-08-09 10:55:25,0.7378
ATTR00002605,U0005384,CH03,ADC00091,last_click,2026-07-31 02:18:54,0.8185
ATTR00002606,U0005385,CH03,ADC00026,last_click,2026-06-16 07:42:31,0.9797
ATTR00002607,U0005389,CH06,ADC00093,first_click,2026-07-11 18:29:56,0.8833
ATTR00002608,U0005391,CH06,ADC00067,last_click,2026-05-12 20:40:48,0.7926
ATTR00002609,U0005395,CH04,ADC00015,last_click,2026-01-27 02:22:55,0.7861
ATTR00002610,U0005398,CH03,ADC00026,first_click,2026-05-30 14:12:49,0.6495
ATTR00002611,U0005399,CH05,ADC00043,first_click,2026-05-19 22:37:58,0.8098
ATTR00002612,U0005402,CH04,ADC00033,last_click,2026-06-03 08:21:37,0.9218
ATTR00002613,U0005403,CH05,ADC00047,first_click,2026-02-05 23:15:09,0.6327
ATTR00002614,U0005406,CH05,ADC00047,view_through,2026-01-23 13:05:32,0.6993
ATTR00002615,U0005411,CH05,ADC00047,first_click,2026-01-25 05:02:10,0.8117
ATTR00002616,U0005412,CH03,ADC00028,last_click,2026-06-16 15:59:51,0.8121
ATTR00002617,U0005419,CH05,ADC00047,last_click,2026-01-15 16:48:44,0.7148
ATTR00002618,U0005420,CH04,ADC00066,first_click,2026-05-27 18:40:08,0.8111
ATTR00002619,U0005423,CH03,ADC00091,last_click,2026-08-27 22:15:35,0.9704
ATTR00002620,U0005424,CH03,ADC00085,first_click,2026-01-10 00:42:55,0.9661
ATTR00002621,U0005425,CH04,ADC00014,last_click,2026-02-25 20:47:22,0.6766
ATTR00002622,U0005428,CH05,ADC00069,first_click,2026-04-16 00:54:34,0.7552
ATTR00002623,U0005430,CH03,ADC00028,last_click,2026-05-19 18:06:05,0.7109
ATTR00002624,U0005432,CH03,ADC00086,last_click,2026-02-08 16:52:40,0.9895
ATTR00002625,U0005433,CH03,ADC00091,last_click,2026-08-17 07:20:45,0.8739
ATTR00002626,U0005436,CH06,ADC00096,last_click,2026-03-10 17:05:06,0.7411
ATTR00002627,U0005437,CH05,ADC00006,last_click,2026-04-30 12:24:52,0.7324
ATTR00002628,U0005439,CH03,ADC00034,last_click,2026-04-18 11:25:36,0.7847
ATTR00002629,U0005443,CH03,ADC00016,last_click,2026-01-22 21:37:04,0.92
ATTR00002630,U0005444,CH05,ADC00046,last_click,2026-05-23 17:36:22,0.9509
ATTR00002631,U0005446,CH05,ADC00045,last_click,2026-06-15 07:37:25,0.7043
ATTR00002632,U0005447,CH05,ADC00097,view_through,2026-03-11 10:03:20,0.6272
ATTR00002633,U0005449,CH04,ADC00033,first_click,2026-05-09 15:42:31,0.9367
ATTR00002634,U0005452,CH03,ADC00091,last_click,2026-08-12 12:52:00,0.8651
ATTR00002635,U0005455,CH03,ADC00085,last_click,2026-01-09 07:36:50,0.8865
ATTR00002636,U0005456,CH03,ADC00091,last_click,2026-08-19 21:28:50,0.8885
ATTR00002637,U0005459,CH04,ADC00058,first_click,2026-08-27 03:20:53,0.8445
ATTR00002638,U0005461,CH03,ADC00028,first_click,2026-04-03 01:25:05,0.8983
ATTR00002639,U0005462,CH06,ADC00025,last_click,2026-07-14 00:38:28,0.6563
ATTR00002640,U0005463,CH05,ADC00097,first_click,2026-03-10 09:54:27,0.6733
ATTR00002641,U0005465,CH06,ADC00096,last_click,2026-03-02 05:17:16,0.7811
ATTR00002642,U0005466,CH04,ADC00087,first_click,2026-03-03 11:15:16,0.9556
ATTR00002643,U0005467,CH03,ADC00061,last_click,2026-04-23 15:23:09,0.691
ATTR00002644,U0005468,CH03,ADC00090,last_click,2026-08-01 14:25:45,0.8979
ATTR00002645,U0005469,CH06,ADC00032,last_click,2026-01-13 18:30:32,0.7258
ATTR00002646,U0005471,CH04,ADC00018,last_click,2026-05-17 08:11:55,0.8333
ATTR00002647,U0005474,CH04,,first_click,2026-01-01 14:24:06,0.7268
ATTR00002648,U0005475,CH03,ADC00026,last_click,2026-06-25 09:13:07,0.8616
ATTR00002649,U0005478,CH06,ADC00053,last_click,2026-07-01 01:33:28,0.8624
ATTR00002650,U0005480,CH06,ADC00010,last_click,2026-07-12 03:07:04,0.788
ATTR00002651,U0005481,CH03,ADC00091,last_click,2026-08-04 11:30:31,0.6654
ATTR00002652,U0005488,CH04,ADC00002,last_click,2026-04-21 18:06:39,0.703
ATTR00002653,U0005489,CH06,ADC00025,last_click,2026-07-29 21:06:50,0.6234
ATTR00002654,U0005490,CH06,ADC00010,last_click,2026-07-20 06:01:42,0.6244
ATTR00002655,U0005491,CH03,ADC00019,last_click,2026-08-06 08:15:30,0.6862
ATTR00002656,U0005492,CH03,ADC00091,last_click,2026-08-02 00:17:43,0.8307
ATTR00002657,U0005495,CH03,ADC00008,first_click,2026-03-20 03:16:46,0.8692
ATTR00002658,U0005497,CH04,ADC00062,last_click,2026-04-08 11:32:21,0.8337
ATTR00002659,U0005504,CH03,ADC00085,last_click,2026-01-12 00:50:14,0.6567
ATTR00002660,U0005505,CH03,ADC00048,first_click,2026-01-26 20:54:21,0.6932
ATTR00002661,U0005507,CH03,ADC00090,last_click,2026-07-05 05:35:58,0.6224
ATTR00002662,U0005511,CH03,ADC00089,last_click,2026-05-12 00:46:19,0.7755
ATTR00002663,U0005514,CH06,ADC00096,last_click,2026-04-28 02:26:12,0.8263
ATTR00002664,U0005516,CH04,ADC00027,last_click,2026-07-17 08:21:22,0.9129
ATTR00002665,U0005517,CH05,ADC00047,last_click,2026-03-08 21:59:15,0.669
ATTR00002666,U0005518,CH06,ADC00079,last_click,2026-01-17 03:20:19,0.7434
ATTR00002667,U0005520,CH04,ADC00015,last_click,2026-03-19 07:52:10,0.8303
ATTR00002668,U0005525,CH03,ADC00088,first_click,2026-04-30 00:45:21,0.7844
ATTR00002669,U0005529,CH05,ADC00072,last_click,2026-07-20 23:56:48,0.8456
ATTR00002670,U0005532,CH05,ADC00047,last_click,2026-01-22 06:26:55,0.8058
ATTR00002671,U0005533,CH03,ADC00089,last_click,2026-05-11 09:03:08,0.9809
ATTR00002672,U0005534,CH04,ADC00023,last_click,2026-05-19 20:08:50,0.8274
ATTR00002673,U0005539,CH05,ADC00009,last_click,2026-03-27 16:41:25,0.8612
ATTR00002674,U0005541,CH03,,last_click,2026-01-02 19:06:32,0.731
ATTR00002675,U0005543,CH03,ADC00075,last_click,2026-04-23 16:15:32,0.7566
ATTR00002676,U0005545,CH05,ADC00059,last_click,2026-07-06 11:31:33,0.6709
ATTR00002677,U0005548,CH05,ADC00029,last_click,2026-07-08 19:07:32,0.9466
ATTR00002678,U0005549,CH06,ADC00053,last_click,2026-07-02 08:53:08,0.8685
ATTR00002679,U0005550,CH06,ADC00032,last_click,2026-01-31 07:03:54,0.8347
ATTR00002680,U0005555,CH03,ADC00019,last_click,2026-07-16 23:41:02,0.7873
ATTR00002681,U0005556,CH03,ADC00100,last_click,2026-02-21 10:44:20,0.6845
ATTR00002682,U0005557,CH06,ADC00079,last_click,2026-01-25 04:15:42,0.9731
ATTR00002683,U0005558,CH05,ADC00083,last_click,2026-06-17 19:58:49,0.6411
ATTR00002684,U0005559,CH04,ADC00027,last_click,2026-07-26 15:12:35,0.9031
ATTR00002685,U0005561,CH03,,first_click,2026-01-04 19:47:59,0.8981
ATTR00002686,U0005563,CH03,ADC00091,first_click,2026-08-18 22:05:54,0.9113
ATTR00002687,U0005568,CH04,ADC00084,first_click,2026-04-23 05:51:07,0.7409
ATTR00002688,U0005569,CH05,ADC00021,last_click,2026-04-15 05:50:31,0.7131
ATTR00002689,U0005570,CH03,ADC00086,last_click,2026-01-29 13:18:13,0.7594
ATTR00002690,U0005571,CH04,ADC00014,first_click,2026-02-22 06:27:27,0.872
ATTR00002691,U0005575,CH03,ADC00061,first_click,2026-05-05 12:12:14,0.9868
ATTR00002692,U0005581,CH05,ADC00080,last_click,2026-04-20 09:49:42,0.8375
ATTR00002693,U0005582,CH05,,first_click,2026-08-25 11:33:22,0.9362
ATTR00002694,U0005586,CH05,ADC00065,first_click,2026-02-19 18:02:55,0.7296
ATTR00002695,U0005592,CH03,ADC00088,first_click,2026-04-25 22:08:14,0.7754
ATTR00002696,U0005593,CH03,ADC00091,first_click,2026-07-02 12:26:10,0.8695
ATTR00002697,U0005594,CH04,ADC00058,first_click,2026-07-06 07:26:08,0.6218
ATTR00002698,U0005596,CH06,ADC00032,last_click,2026-01-29 03:42:05,0.7207
ATTR00002699,U0005602,CH04,ADC00002,last_click,2026-03-17 13:51:33,0.8411
ATTR00002700,U0005604,CH04,ADC00054,first_click,2026-01-03 10:43:37,0.9744
ATTR00002701,U0005605,CH03,ADC00048,first_click,2026-01-23 00:10:10,0.8416
ATTR00002702,U0005606,CH03,ADC00026,last_click,2026-06-07 06:39:40,0.9672
ATTR00002703,U0005609,CH05,ADC00029,last_click,2026-07-24 01:41:42,0.9121
ATTR00002704,U0005613,CH06,ADC00036,last_click,2026-06-23 04:24:55,0.9702
ATTR00002705,U0005615,CH05,ADC00098,last_click,2026-06-06 14:22:09,0.7856
ATTR00002706,U0005616,CH05,ADC00069,last_click,2026-04-02 09:24:35,0.704
ATTR00002707,U0005617,CH04,ADC00055,last_click,2026-03-13 15:16:38,0.774
ATTR00002708,U0005619,CH04,ADC00038,last_click,2026-06-14 21:11:42,0.8083
ATTR00002709,U0005621,CH03,ADC00061,last_click,2026-04-12 02:13:47,0.7804
ATTR00002710,U0005625,CH06,ADC00093,last_click,2026-07-01 19:24:35,0.9541
ATTR00002711,U0005626,CH04,ADC00092,last_click,2026-04-16 06:05:04,0.6463
ATTR00002712,U0005629,CH04,ADC00077,last_click,2026-05-04 16:18:57,0.859
ATTR00002713,U0005638,CH05,ADC00046,last_click,2026-05-22 07:06:23,0.9265
ATTR00002714,U0005640,CH05,ADC00047,last_click,2026-02-25 01:41:16,0.7976
ATTR00002715,U0005643,CH06,ADC00010,last_click,2026-07-06 15:01:18,0.9606
ATTR00002716,U0005645,CH03,ADC00088,last_click,2026-04-29 18:40:32,0.8418
ATTR00002717,U0005648,CH03,ADC00091,last_click,2026-08-07 22:28:53,0.7849
ATTR00002718,U0005649,CH06,ADC00025,first_click,2026-07-26 11:43:58,0.8894
ATTR00002719,U0005653,CH06,ADC00032,last_click,2026-01-12 17:26:36,0.6368
ATTR00002720,U0005655,CH06,ADC00094,first_click,2026-02-09 10:31:35,0.8979
ATTR00002721,U0005656,CH03,ADC00016,last_click,2026-03-16 10:45:45,0.9676
ATTR00002722,U0005658,CH05,ADC00047,first_click,2026-01-17 16:55:34,0.7119
ATTR00002723,U0005660,CH05,,last_click,2026-08-27 06:42:10,0.9252
ATTR00002724,U0005661,CH03,ADC00034,last_click,2026-03-14 14:39:19,0.8839
ATTR00002725,U0005664,CH03,ADC00090,last_click,2026-06-12 13:50:55,0.7913
ATTR00002726,U0005665,CH05,ADC00072,last_click,2026-06-30 01:05:29,0.972
ATTR00002727,U0005667,CH06,ADC00010,first_click,2026-06-26 08:16:55,0.7153
ATTR00002728,U0005668,CH06,ADC00040,last_click,2026-05-10 03:28:15,0.6888
ATTR00002729,U0005672,CH04,ADC00081,last_click,2026-04-30 02:51:01,0.7008
ATTR00002730,U0005673,CH04,ADC00027,last_click,2026-07-28 04:43:54,0.958
ATTR00002731,U0005674,CH05,ADC00072,first_click,2026-07-13 21:36:59,0.7117
ATTR00002732,U0005675,CH05,ADC00098,first_click,2026-05-14 10:20:34,0.9627
ATTR00002733,U0005677,CH03,ADC00030,first_click,2026-04-11 23:01:05,0.6325
ATTR00002734,U0005678,CH05,ADC00009,last_click,2026-04-11 15:24:06,0.7538
ATTR00002735,U0005680,CH03,ADC00086,last_click,2026-02-21 22:40:18,0.8333
ATTR00002736,U0005681,CH06,ADC00032,last_click,2026-03-12 15:10:48,0.7531
ATTR00002737,U0005682,CH03,ADC00100,last_click,2026-01-27 10:11:21,0.9435
ATTR00002738,U0005684,CH06,ADC00025,first_click,2026-07-28 10:31:58,0.7056
ATTR00002739,U0005686,CH03,ADC00030,first_click,2026-04-24 18:10:24,0.6784
ATTR00002740,U0005687,CH05,ADC00080,last_click,2026-05-16 01:30:22,0.83
ATTR00002741,U0005691,CH04,ADC00052,last_click,2026-03-21 19:08:23,0.9348
ATTR00002742,U0005694,CH03,ADC00091,last_click,2026-08-13 06:42:47,0.9164
ATTR00002743,U0005695,CH05,ADC00097,last_click,2026-03-12 18:05:25,0.7458
ATTR00002744,U0005705,CH03,ADC00048,last_click,2026-02-19 09:31:11,0.9181
ATTR00002745,U0005706,CH03,ADC00048,first_click,2026-04-09 02:02:09,0.7445
ATTR00002746,U0005708,CH06,ADC00036,last_click,2026-05-23 18:53:47,0.8731
ATTR00002747,U0005710,CH05,ADC00044,last_click,2026-05-16 23:55:32,0.7711
ATTR00002748,U0005711,CH04,ADC00014,last_click,2026-03-02 01:27:55,0.7964
ATTR00002749,U0005714,CH05,ADC00042,view_through,2026-03-04 15:12:23,0.6771
ATTR00002750,U0005720,CH05,ADC00074,last_click,2026-06-05 15:34:26,0.9519
ATTR00002751,U0005722,CH04,ADC00058,last_click,2026-06-30 01:40:05,0.6512
ATTR00002752,U0005723,CH03,ADC00008,view_through,2026-01-31 13:07:28,0.7562
ATTR00002753,U0005724,CH03,ADC00034,last_click,2026-03-10 13:30:20,0.9014
ATTR00002754,U0005729,CH03,ADC00008,first_click,2026-02-16 18:53:17,0.9098
ATTR00002755,U0005731,CH04,ADC00002,last_click,2026-03-28 11:04:27,0.8615
ATTR00002756,U0005732,CH06,ADC00093,last_click,2026-08-22 03:51:16,0.7698
ATTR00002757,U0005733,CH05,ADC00020,last_click,2026-03-31 03:31:30,0.7255
ATTR00002758,U0005734,CH03,ADC00091,first_click,2026-08-28 05:12:07,0.7411
ATTR00002759,U0005735,CH03,ADC00071,last_click,2026-03-11 18:58:58,0.9386
ATTR00002760,U0005738,CH06,ADC00005,first_click,2026-04-12 01:46:04,0.8122
ATTR00002761,U0005739,CH05,ADC00098,first_click,2026-06-06 01:17:21,0.8149
ATTR00002762,U0005740,CH04,ADC00041,first_click,2026-08-09 05:14:11,0.7049
ATTR00002763,U0005744,CH03,ADC00061,last_click,2026-04-24 18:27:28,0.9684
ATTR00002764,U0005746,CH05,ADC00047,last_click,2026-01-17 17:55:21,0.8686
ATTR00002765,U0005749,CH06,ADC00032,last_click,2026-02-07 19:09:23,0.8877
ATTR00002766,U0005753,CH05,ADC00068,last_click,2026-02-22 10:05:00,0.6772
ATTR00002767,U0005754,CH03,ADC00007,last_click,2026-06-13 18:27:13,0.8033
ATTR00002768,U0005755,CH05,ADC00059,last_click,2026-08-05 07:47:39,0.8712
ATTR00002769,U0005759,CH05,ADC00020,view_through,2026-03-29 18:13:31,0.6379
ATTR00002770,U0005761,CH05,ADC00069,last_click,2026-05-07 13:07:35,0.8815
ATTR00002771,U0005763,CH03,ADC00091,last_click,2026-07-15 00:02:47,0.858
ATTR00002772,U0005765,CH06,ADC00032,last_click,2026-03-13 08:32:04,0.8103
ATTR00002773,U0005766,CH03,ADC00030,first_click,2026-05-06 02:31:55,0.6615
ATTR00002774,U0005767,CH06,ADC00036,first_click,2026-06-30 06:45:24,0.9803
ATTR00002775,U0005768,CH06,ADC00036,last_click,2026-07-29 02:23:39,0.6372
ATTR00002776,U0005769,CH03,ADC00091,last_click,2026-08-06 13:03:45,0.8551
ATTR00002777,U0005770,CH06,ADC00094,last_click,2026-02-05 19:49:11,0.7075
ATTR00002778,U0005773,CH04,ADC00012,last_click,2026-03-29 21:06:00,0.9835
ATTR00002779,U0005774,CH04,ADC00052,first_click,2026-03-23 08:45:57,0.7524
ATTR00002780,U0005777,CH03,ADC00035,last_click,2026-06-03 17:50:46,0.8709
ATTR00002781,U0005784,CH03,ADC00030,last_click,2026-05-04 21:08:37,0.6889
ATTR00002782,U0005787,CH03,ADC00028,last_click,2026-05-16 22:54:20,0.7691
ATTR00002783,U0005792,CH05,ADC00083,last_click,2026-05-20 14:58:00,0.9195
ATTR00002784,U0005794,CH04,ADC00051,last_click,2026-06-26 04:46:07,0.8606
ATTR00002785,U0005796,CH05,ADC00047,last_click,2026-01-09 23:42:13,0.7398
ATTR00002786,U0005800,CH03,ADC00085,first_click,2026-03-27 14:09:57,0.9564
ATTR00002787,U0005802,CH03,ADC00100,last_click,2026-01-31 22:45:29,0.6313
ATTR00002788,U0005804,CH05,ADC00029,first_click,2026-05-17 03:14:27,0.942
ATTR00002789,U0005805,CH04,ADC00056,last_click,2026-04-15 18:15:00,0.7569
ATTR00002790,U0005807,CH06,ADC00053,last_click,2026-05-08 16:54:16,0.6782
ATTR00002791,U0005808,CH03,ADC00086,view_through,2026-02-25 18:11:00,0.9591
ATTR00002792,U0005816,CH03,ADC00090,last_click,2026-07-21 12:55:32,0.8162
ATTR00002793,U0005817,CH06,ADC00093,first_click,2026-08-24 22:07:25,0.7468
ATTR00002794,U0005820,CH04,ADC00066,last_click,2026-06-09 14:51:57,0.7562
ATTR00002795,U0005821,CH05,ADC00046,last_click,2026-06-17 07:27:01,0.6763
ATTR00002796,U0005822,CH04,ADC00001,first_click,2026-04-29 02:05:17,0.9115
ATTR00002797,U0005823,CH05,ADC00059,last_click,2026-06-13 09:46:42,0.833
ATTR00002798,U0005824,CH05,ADC00072,last_click,2026-08-08 13:31:50,0.9888
ATTR00002799,U0005827,CH05,ADC00072,last_click,2026-08-03 05:34:46,0.9538
ATTR00002800,U0005829,CH03,ADC00091,first_click,2026-08-26 17:36:50,0.7047
ATTR00002801,U0005833,CH04,ADC00057,last_click,2026-06-16 09:17:34,0.7883
ATTR00002802,U0005837,CH03,ADC00090,view_through,2026-07-24 07:53:08,0.9363
ATTR00002803,U0005839,CH04,ADC00077,last_click,2026-05-20 08:46:27,0.6964
ATTR00002804,U0005840,CH06,ADC00032,first_click,2026-01-12 09:12:55,0.6926
ATTR00002805,U0005841,CH04,ADC00062,last_click,2026-04-15 15:26:58,0.8976
ATTR00002806,U0005842,CH06,ADC00094,last_click,2026-02-17 19:37:00,0.7893
ATTR00002807,U0005845,CH03,ADC00071,last_click,2026-02-14 05:01:28,0.6724
ATTR00002808,U0005847,CH06,ADC00005,first_click,2026-02-27 01:43:58,0.6706
ATTR00002809,U0005849,CH05,ADC00047,last_click,2026-01-30 19:38:52,0.7576
ATTR00002810,U0005851,CH04,ADC00058,last_click,2026-08-23 14:20:06,0.8374
ATTR00002811,U0005852,CH06,ADC00067,last_click,2026-04-29 09:27:01,0.7336
ATTR00002812,U0005853,CH03,ADC00089,last_click,2026-04-27 19:16:22,0.7076
ATTR00002813,U0005854,CH03,ADC00091,last_click,2026-08-23 20:40:11,0.7507
ATTR00002814,U0005855,CH04,ADC00055,last_click,2026-03-09 01:30:27,0.794
ATTR00002815,U0005856,CH03,ADC00075,last_click,2026-05-21 21:42:00,0.8768
ATTR00002816,U0005857,CH03,ADC00022,first_click,2026-06-03 18:09:26,0.8202
ATTR00002817,U0005859,CH05,ADC00006,last_click,2026-04-05 23:08:04,0.6753
ATTR00002818,U0005865,CH05,ADC00074,last_click,2026-05-15 04:38:05,0.7153
ATTR00002819,U0005867,CH06,ADC00049,last_click,2026-07-14 23:47:33,0.738
ATTR00002820,U0005869,CH03,ADC00019,last_click,2026-07-05 13:00:59,0.8158
ATTR00002821,U0005870,CH05,ADC00047,last_click,2026-01-15 14:11:52,0.647
ATTR00002822,U0005871,CH06,ADC00067,first_click,2026-03-25 20:43:08,0.7618
ATTR00002823,U0005873,CH04,ADC00087,first_click,2026-03-17 12:59:57,0.7664
ATTR00002824,U0005876,CH06,ADC00010,last_click,2026-06-17 17:30:07,0.881
ATTR00002825,U0005877,CH05,,last_click,2026-01-05 18:25:49,0.6612
ATTR00002826,U0005879,CH06,ADC00093,first_click,2026-07-21 05:15:06,0.9633
ATTR00002827,U0005881,CH03,ADC00048,last_click,2026-02-06 19:33:13,0.663
ATTR00002828,U0005882,CH05,ADC00046,last_click,2026-05-24 15:42:48,0.7584
ATTR00002829,U0005885,CH05,ADC00047,last_click,2026-01-17 08:43:57,0.8614
