activity_id,user_id,activity_date,active_minutes,session_count,play_count,interaction_count,is_valid_active
DA0000047801,U0006680,2026-05-26,34,1,66,10,1
DA0000047802,U0006680,2026-06-06,48,1,98,13,1
DA0000047803,U0006680,2026-06-17,33,1,53,9,1
DA0000047804,U0006680,2026-07-07,53,3,67,3,1
DA0000047805,U0006680,2026-07-27,73,1,136,6,1
DA0000047806,U0006680,2026-08-03,52,1,116,16,1
DA0000047807,U0006680,2026-08-10,20,2,47,1,1
DA0000047808,U0006681,2026-07-11,27,1,64,3,1
DA0000047809,U0006681,2026-07-17,13,1,31,3,1
DA0000047810,U0006681,2026-07-24,19,1,27,4,1
DA0000047811,U0006681,2026-07-26,20,3,29,2,1
DA0000047812,U0006681,2026-07-28,19,4,38,3,1
DA0000047813,U0006681,2026-08-12,9,3,15,1,1
DA0000047814,U0006681,2026-08-15,21,1,52,2,1
DA0000047815,U0006681,2026-08-24,5,1,12,0,1
DA0000047816,U0006681,2026-08-27,21,1,51,3,1
DA0000047817,U0006682,2026-07-16,19,1,33,5,1
DA0000047818,U0006682,2026-07-18,36,3,69,8,1
DA0000047819,U0006682,2026-07-29,47,1,116,8,1
DA0000047820,U0006682,2026-08-04,43,2,76,11,1
DA0000047821,U0006682,2026-08-08,12,1,29,3,1
DA0000047822,U0006682,2026-08-10,18,4,35,5,1
DA0000047823,U0006682,2026-08-11,99,1,221,36,1
DA0000047824,U0006682,2026-08-12,26,8,29,3,1
DA0000047825,U0006682,2026-08-17,24,1,46,3,1
DA0000047826,U0006682,2026-08-20,8,2,19,0,1
DA0000047827,U0006682,2026-08-28,40,2,60,3,1
DA0000047828,U0006683,2026-04-02,41,2,58,2,1
DA0000047829,U0006683,2026-05-04,27,2,69,10,1
DA0000047830,U0006684,2026-07-13,45,2,56,10,1
DA0000047831,U0006684,2026-07-16,63,2,92,14,1
DA0000047832,U0006684,2026-07-20,63,4,87,8,1
DA0000047833,U0006684,2026-07-24,41,1,100,13,1
DA0000047834,U0006684,2026-07-27,68,2,101,12,1
DA0000047835,U0006684,2026-08-04,27,6,46,6,1
DA0000047836,U0006684,2026-08-07,10,1,14,1,1
DA0000047837,U0006684,2026-08-10,48,1,60,5,1
DA0000047838,U0006684,2026-08-12,19,3,28,1,1
DA0000047839,U0006684,2026-08-18,49,5,99,17,1
DA0000047840,U0006684,2026-08-20,42,4,46,2,1
DA0000047841,U0006684,2026-08-23,3,2,4,0,0
DA0000047842,U0006684,2026-08-27,67,2,137,20,1
DA0000047843,U0006684,2026-08-28,10,2,21,2,1
DA0000047844,U0006685,2026-07-05,21,1,46,4,1
DA0000047845,U0006685,2026-07-07,77,1,110,19,1
DA0000047846,U0006685,2026-07-12,47,2,64,4,1
DA0000047847,U0006685,2026-08-28,56,3,133,3,1
DA0000047848,U0006686,2026-05-11,29,3,62,5,1
DA0000047849,U0006686,2026-06-03,41,3,69,9,1
DA0000047850,U0006686,2026-06-04,25,1,43,4,1
DA0000047851,U0006686,2026-06-07,16,2,17,2,1
DA0000047852,U0006686,2026-06-09,62,1,131,20,1
DA0000047853,U0006686,2026-06-25,41,2,48,5,1
DA0000047854,U0006686,2026-07-05,52,1,121,17,1
DA0000047855,U0006686,2026-07-08,22,6,56,5,1
DA0000047856,U0006686,2026-07-31,32,2,47,6,1
DA0000047857,U0006686,2026-08-15,4,3,4,0,0
DA0000047858,U0006687,2026-04-04,17,1,42,6,1
DA0000047859,U0006687,2026-04-10,67,4,79,3,1
DA0000047860,U0006687,2026-06-17,31,3,42,6,1
DA0000047861,U0006687,2026-07-20,14,2,25,2,1
DA0000047862,U0006687,2026-08-02,25,1,46,1,1
DA0000047863,U0006688,2026-04-20,9,1,19,3,1
DA0000047864,U0006688,2026-06-03,11,2,16,1,1
DA0000047865,U0006688,2026-07-31,34,2,86,10,1
DA0000047866,U0006689,2026-04-24,66,3,87,15,1
DA0000047867,U0006689,2026-05-05,31,1,41,3,1
DA0000047868,U0006689,2026-05-20,42,1,106,7,1
DA0000047869,U0006689,2026-05-21,4,4,9,0,0
DA0000047870,U0006689,2026-05-31,22,6,54,5,1
DA0000047871,U0006689,2026-06-01,55,1,136,9,1
DA0000047872,U0006689,2026-06-11,84,2,106,19,1
DA0000047873,U0006689,2026-06-26,12,2,15,0,1
DA0000047874,U0006689,2026-07-22,15,2,22,2,1
DA0000047875,U0006689,2026-07-31,59,3,137,24,1
DA0000047876,U0006689,2026-08-08,21,1,41,2,1
DA0000047877,U0006689,2026-08-12,87,2,183,26,1
DA0000047878,U0006689,2026-08-18,23,2,31,4,1
DA0000047879,U0006690,2026-05-18,75,1,93,11,1
DA0000047880,U0006690,2026-05-19,78,1,109,5,1
DA0000047881,U0006690,2026-05-20,30,1,67,10,1
DA0000047882,U0006690,2026-05-21,54,1,85,4,1
DA0000047883,U0006690,2026-05-25,30,3,37,0,1
DA0000047884,U0006690,2026-06-04,19,2,36,2,1
DA0000047885,U0006690,2026-06-08,48,3,98,16,1
DA0000047886,U0006690,2026-06-13,8,2,15,0,1
DA0000047887,U0006690,2026-06-19,38,2,84,8,1
DA0000047888,U0006690,2026-06-24,21,3,26,1,1
DA0000047889,U0006690,2026-07-08,6,5,12,0,1
DA0000047890,U0006690,2026-07-14,24,4,46,3,1
DA0000047891,U0006690,2026-08-10,71,1,132,11,1
DA0000047892,U0006690,2026-08-24,125,2,264,25,1
DA0000047893,U0006691,2026-08-23,131,1,242,19,1
DA0000047894,U0006691,2026-08-24,22,1,41,6,1
DA0000047895,U0006692,2026-07-09,44,1,67,6,1
DA0000047896,U0006692,2026-07-10,25,1,57,9,1
DA0000047897,U0006692,2026-07-17,14,1,18,2,1
DA0000047898,U0006692,2026-07-18,27,3,46,6,1
DA0000047899,U0006692,2026-07-20,13,2,31,4,1
DA0000047900,U0006692,2026-08-01,32,1,58,3,1
DA0000047901,U0006692,2026-08-05,16,1,35,4,1
DA0000047902,U0006692,2026-08-11,8,2,16,1,1
DA0000047903,U0006692,2026-08-28,7,2,10,0,1
DA0000047904,U0006693,2026-01-24,11,1,26,4,1
DA0000047905,U0006693,2026-02-21,33,1,53,4,1
DA0000047906,U0006693,2026-03-20,3,1,3,0,0
DA0000047907,U0006693,2026-03-22,25,1,43,7,1
DA0000047908,U0006693,2026-03-25,31,1,74,4,1
DA0000047909,U0006694,2026-01-22,17,2,22,1,1
DA0000047910,U0006694,2026-01-25,18,6,38,3,1
DA0000047911,U0006694,2026-02-04,15,2,28,2,1
DA0000047912,U0006694,2026-03-02,48,2,99,16,1
DA0000047913,U0006694,2026-04-13,28,4,48,8,1
DA0000047914,U0006694,2026-04-17,43,1,78,7,1
DA0000047915,U0006694,2026-05-04,9,1,11,1,1
DA0000047916,U0006694,2026-05-31,24,1,56,2,1
DA0000047917,U0006694,2026-06-05,24,1,38,6,1
DA0000047918,U0006694,2026-07-05,12,2,25,3,1
DA0000047919,U0006694,2026-07-11,34,3,53,7,1
DA0000047920,U0006694,2026-07-15,8,1,10,1,1
DA0000047921,U0006694,2026-07-26,25,4,46,4,1
DA0000047922,U0006694,2026-08-02,31,1,55,5,1
DA0000047923,U0006695,2026-07-24,21,3,28,2,1
DA0000047924,U0006695,2026-08-06,38,3,81,9,1
DA0000047925,U0006695,2026-08-22,43,4,49,3,1
DA0000047926,U0006695,2026-08-24,37,4,68,2,1
DA0000047927,U0006696,2026-05-08,10,2,14,0,1
DA0000047928,U0006696,2026-05-16,5,1,6,0,1
DA0000047929,U0006696,2026-05-18,22,1,56,6,1
DA0000047930,U0006696,2026-06-06,20,1,44,6,1
DA0000047931,U0006696,2026-07-05,23,3,50,5,1
DA0000047932,U0006696,2026-07-11,7,2,11,1,1
DA0000047933,U0006696,2026-08-04,15,2,38,3,1
DA0000047934,U0006696,2026-08-10,42,3,103,2,1
DA0000047935,U0006697,2026-05-21,25,4,37,0,1
DA0000047936,U0006697,2026-05-23,24,1,31,0,1
DA0000047937,U0006697,2026-05-24,33,1,62,3,1
DA0000047938,U0006697,2026-05-27,96,2,131,9,1
DA0000047939,U0006698,2026-01-26,38,1,74,10,1
DA0000047940,U0006698,2026-01-27,33,2,74,5,1
DA0000047941,U0006698,2026-02-01,35,2,66,11,1
DA0000047942,U0006698,2026-02-04,44,1,67,10,1
DA0000047943,U0006698,2026-02-10,44,2,102,15,1
DA0000047944,U0006698,2026-02-28,9,7,15,1,1
DA0000047945,U0006698,2026-03-30,8,3,8,1,1
DA0000047946,U0006698,2026-04-02,9,1,20,1,1
DA0000047947,U0006698,2026-04-04,4,1,9,0,0
DA0000047948,U0006698,2026-04-06,24,5,35,6,1
DA0000047949,U0006698,2026-06-14,9,5,19,2,1
DA0000047950,U0006698,2026-07-03,102,1,256,5,1
DA0000047951,U0006698,2026-07-17,17,2,31,1,1
DA0000047952,U0006698,2026-07-19,15,1,25,3,1
DA0000047953,U0006698,2026-07-22,22,3,52,3,1
DA0000047954,U0006699,2026-08-03,113,1,174,11,1
DA0000047955,U0006699,2026-08-06,12,3,19,2,1
DA0000047956,U0006699,2026-08-10,65,4,82,7,1
DA0000047957,U0006699,2026-08-13,22,4,46,3,1
DA0000047958,U0006699,2026-08-17,23,2,25,1,1
DA0000047959,U0006699,2026-08-20,28,7,51,3,1
DA0000047960,U0006699,2026-08-24,39,3,57,3,1
DA0000047961,U0006699,2026-08-26,51,1,97,13,1
DA0000047962,U0006699,2026-08-27,123,5,263,41,1
DA0000047963,U0006700,2026-07-12,8,1,14,0,1
DA0000047964,U0006700,2026-07-13,70,4,86,6,1
DA0000047965,U0006700,2026-08-07,63,1,128,21,1
DA0000047966,U0006701,2026-08-28,33,4,75,10,1
DA0000047967,U0006702,2026-04-05,50,4,72,5,1
DA0000047968,U0006702,2026-07-29,26,3,38,5,1
DA0000047969,U0006703,2026-08-15,20,5,51,4,1
DA0000047970,U0006703,2026-08-25,24,7,33,0,1
DA0000047971,U0006703,2026-08-27,35,2,81,6,1
DA0000047972,U0006704,2026-05-09,27,5,61,4,1
DA0000047973,U0006704,2026-05-25,36,1,50,4,1
DA0000047974,U0006704,2026-06-25,16,1,35,2,1
DA0000047975,U0006704,2026-08-23,18,1,37,1,1
DA0000047976,U0006705,2026-04-13,26,1,49,3,1
DA0000047977,U0006705,2026-05-06,52,1,128,16,1
DA0000047978,U0006705,2026-05-09,39,5,85,5,1
DA0000047979,U0006705,2026-05-17,32,1,77,4,1
DA0000047980,U0006705,2026-06-03,50,1,69,12,1
DA0000047981,U0006705,2026-06-22,49,1,126,11,1
DA0000047982,U0006705,2026-07-22,12,1,19,2,1
DA0000047983,U0006705,2026-08-01,24,1,39,5,1
DA0000047984,U0006705,2026-08-05,15,4,30,3,1
DA0000047985,U0006705,2026-08-10,55,3,71,8,1
DA0000047986,U0006705,2026-08-26,75,4,138,9,1
DA0000047987,U0006706,2026-07-12,16,2,33,4,1
DA0000047988,U0006706,2026-07-18,11,6,19,3,1
DA0000047989,U0006706,2026-07-25,18,2,46,6,1
DA0000047990,U0006706,2026-07-28,32,3,75,2,1
DA0000047991,U0006706,2026-08-03,20,1,49,8,1
DA0000047992,U0006706,2026-08-07,31,1,40,6,1
DA0000047993,U0006706,2026-08-08,43,2,73,4,1
DA0000047994,U0006706,2026-08-12,37,4,49,2,1
DA0000047995,U0006706,2026-08-17,6,2,8,1,1
DA0000047996,U0006707,2026-05-06,25,2,35,1,1
DA0000047997,U0006707,2026-05-12,19,1,37,2,1
DA0000047998,U0006707,2026-05-13,33,1,77,4,1
DA0000047999,U0006707,2026-05-28,46,2,53,2,1
DA0000048000,U0006707,2026-06-04,34,1,67,1,1
DA0000048001,U0006708,2026-06-02,45,1,100,14,1
DA0000048002,U0006708,2026-07-24,19,2,26,3,1
DA0000048003,U0006709,2026-02-21,16,1,19,2,1
DA0000048004,U0006709,2026-02-23,18,1,40,4,1
DA0000048005,U0006709,2026-04-05,19,3,48,1,1
DA0000048006,U0006709,2026-04-13,47,1,91,6,1
DA0000048007,U0006709,2026-04-22,46,1,83,7,1
DA0000048008,U0006709,2026-05-24,17,1,44,5,1
DA0000048009,U0006709,2026-05-26,4,1,10,1,0
DA0000048010,U0006709,2026-05-31,20,1,23,3,1
DA0000048011,U0006709,2026-06-08,12,2,19,0,1
DA0000048012,U0006709,2026-06-09,5,1,7,0,1
DA0000048013,U0006709,2026-07-13,20,3,28,1,1
DA0000048014,U0006709,2026-08-13,22,3,31,4,1
DA0000048015,U0006710,2026-07-29,29,2,34,1,1
DA0000048016,U0006710,2026-08-10,33,1,78,13,1
DA0000048017,U0006710,2026-08-15,13,1,22,2,1
DA0000048018,U0006710,2026-08-23,25,1,41,6,1
DA0000048019,U0006710,2026-08-28,10,2,18,1,1
DA0000048020,U0006711,2026-01-08,70,2,131,22,1
DA0000048021,U0006711,2026-01-10,46,5,50,5,1
DA0000048022,U0006712,2026-02-11,28,2,50,1,1
DA0000048023,U0006712,2026-04-11,9,1,21,3,1
DA0000048024,U0006712,2026-04-13,26,1,45,1,1
DA0000048025,U0006712,2026-06-24,27,1,43,6,1
DA0000048026,U0006712,2026-07-30,46,1,66,3,1
DA0000048027,U0006712,2026-08-05,78,1,191,13,1
DA0000048028,U0006713,2026-05-17,40,1,63,5,1
DA0000048029,U0006714,2026-02-22,13,2,30,2,1
DA0000048030,U0006714,2026-02-24,43,6,97,16,1
DA0000048031,U0006714,2026-03-02,35,1,70,6,1
DA0000048032,U0006714,2026-03-15,21,4,24,3,1
DA0000048033,U0006714,2026-03-31,35,1,73,6,1
DA0000048034,U0006714,2026-04-04,80,1,96,8,1
DA0000048035,U0006714,2026-04-08,23,1,54,6,1
DA0000048036,U0006714,2026-04-09,66,3,155,3,1
DA0000048037,U0006714,2026-04-23,39,1,79,5,1
DA0000048038,U0006714,2026-05-09,39,1,46,4,1
DA0000048039,U0006714,2026-05-10,38,1,93,6,1
DA0000048040,U0006714,2026-07-08,41,3,59,1,1
DA0000048041,U0006714,2026-08-04,64,1,134,4,1
DA0000048042,U0006714,2026-08-18,41,1,60,3,1
DA0000048043,U0006714,2026-08-21,20,2,30,3,1
DA0000048044,U0006715,2026-08-23,28,1,30,2,1
DA0000048045,U0006715,2026-08-25,40,1,64,3,1
DA0000048046,U0006715,2026-08-26,8,2,14,0,1
DA0000048047,U0006715,2026-08-27,27,3,61,9,1
DA0000048048,U0006716,2026-06-16,27,6,69,3,1
DA0000048049,U0006716,2026-06-23,28,1,60,6,1
DA0000048050,U0006716,2026-07-05,34,1,78,6,1
DA0000048051,U0006716,2026-07-09,67,1,141,15,1
DA0000048052,U0006716,2026-07-18,34,1,78,2,1
DA0000048053,U0006716,2026-07-29,36,2,77,11,1
DA0000048054,U0006716,2026-08-09,39,7,88,6,1
DA0000048055,U0006716,2026-08-14,50,2,78,6,1
DA0000048056,U0006717,2026-03-23,18,1,23,4,1
DA0000048057,U0006717,2026-04-08,25,1,54,4,1
DA0000048058,U0006718,2026-06-16,33,1,41,5,1
DA0000048059,U0006718,2026-06-18,23,1,31,4,1
DA0000048060,U0006718,2026-06-19,39,4,67,8,1
DA0000048061,U0006718,2026-06-30,14,2,31,3,1
DA0000048062,U0006718,2026-07-03,75,2,149,7,1
DA0000048063,U0006718,2026-07-08,23,8,44,3,1
DA0000048064,U0006718,2026-07-10,40,1,95,10,1
DA0000048065,U0006718,2026-07-15,28,3,39,1,1
DA0000048066,U0006718,2026-07-17,22,2,29,3,1
DA0000048067,U0006718,2026-07-25,9,1,13,1,1
DA0000048068,U0006718,2026-07-31,22,1,45,4,1
DA0000048069,U0006718,2026-08-22,16,2,28,3,1
DA0000048070,U0006718,2026-08-24,10,1,24,4,1
DA0000048071,U0006719,2026-06-19,12,1,20,1,1
DA0000048072,U0006719,2026-06-21,14,4,24,4,1
DA0000048073,U0006719,2026-06-27,44,1,77,13,1
DA0000048074,U0006719,2026-06-29,12,2,20,1,1
DA0000048075,U0006719,2026-07-05,1,2,2,0,0
DA0000048076,U0006719,2026-07-16,29,1,62,3,1
DA0000048077,U0006719,2026-07-17,1,8,1,0,0
DA0000048078,U0006719,2026-07-21,66,2,114,15,1
DA0000048079,U0006719,2026-07-31,12,1,17,0,1
DA0000048080,U0006719,2026-08-05,25,1,39,5,1
DA0000048081,U0006719,2026-08-13,15,1,24,0,1
DA0000048082,U0006719,2026-08-23,10,1,19,1,1
DA0000048083,U0006719,2026-08-27,17,1,27,1,1
DA0000048084,U0006720,2026-08-25,94,1,126,22,1
DA0000048085,U0006720,2026-08-26,16,1,34,3,1
DA0000048086,U0006720,2026-08-27,32,3,37,4,1
DA0000048087,U0006720,2026-08-28,20,1,49,4,1
DA0000048088,U0006721,2026-02-04,26,4,29,3,1
DA0000048089,U0006721,2026-05-31,15,1,23,4,1
DA0000048090,U0006722,2026-03-10,38,2,45,7,1
DA0000048091,U0006722,2026-03-12,38,1,60,9,1
DA0000048092,U0006722,2026-03-16,44,3,81,12,1
DA0000048093,U0006722,2026-03-18,40,6,95,14,1
DA0000048094,U0006722,2026-04-04,27,1,57,9,1
DA0000048095,U0006722,2026-04-05,36,2,47,2,1
DA0000048096,U0006722,2026-04-10,108,3,280,49,1
DA0000048097,U0006722,2026-04-12,16,1,21,3,1
DA0000048098,U0006722,2026-04-14,35,1,81,4,1
DA0000048099,U0006722,2026-05-07,45,1,108,5,1
DA0000048100,U0006722,2026-06-10,33,3,70,8,1
DA0000048101,U0006722,2026-06-11,9,2,13,1,1
DA0000048102,U0006723,2026-07-06,18,3,35,4,1
DA0000048103,U0006723,2026-07-07,39,2,96,5,1
DA0000048104,U0006723,2026-07-12,56,3,116,17,1
DA0000048105,U0006723,2026-08-21,106,6,143,13,1
DA0000048106,U0006723,2026-08-23,16,1,27,1,1
DA0000048107,U0006724,2026-04-19,19,1,42,4,1
DA0000048108,U0006724,2026-05-01,71,3,145,22,1
DA0000048109,U0006724,2026-05-14,14,1,18,1,1
DA0000048110,U0006724,2026-05-31,12,1,13,1,1
DA0000048111,U0006724,2026-06-14,37,2,67,5,1
DA0000048112,U0006724,2026-06-18,17,2,23,2,1
DA0000048113,U0006724,2026-07-17,35,1,39,4,1
DA0000048114,U0006724,2026-08-02,22,5,44,6,1
DA0000048115,U0006724,2026-08-05,25,2,34,3,1
DA0000048116,U0006724,2026-08-16,33,1,70,2,1
DA0000048117,U0006724,2026-08-22,11,1,20,1,1
DA0000048118,U0006725,2026-08-26,34,2,64,5,1
DA0000048119,U0006725,2026-08-27,27,2,54,8,1
DA0000048120,U0006725,2026-08-28,19,1,30,3,1
DA0000048121,U0006726,2026-04-11,48,1,81,1,1
DA0000048122,U0006726,2026-04-16,35,1,84,7,1
DA0000048123,U0006726,2026-04-25,11,3,15,1,1
DA0000048124,U0006726,2026-05-08,27,2,38,6,1
DA0000048125,U0006726,2026-07-05,59,1,100,15,1
DA0000048126,U0006726,2026-07-20,85,4,131,20,1
DA0000048127,U0006726,2026-08-11,43,6,77,11,1
DA0000048128,U0006726,2026-08-13,30,1,70,4,1
DA0000048129,U0006727,2026-06-05,41,1,52,3,1
DA0000048130,U0006727,2026-06-07,2,1,4,0,0
DA0000048131,U0006727,2026-06-17,15,2,23,1,1
DA0000048132,U0006727,2026-07-02,27,2,62,5,1
DA0000048133,U0006727,2026-07-05,27,4,53,7,1
DA0000048134,U0006727,2026-07-13,15,2,30,1,1
DA0000048135,U0006727,2026-07-17,10,1,12,2,1
DA0000048136,U0006727,2026-07-27,16,2,25,1,1
DA0000048137,U0006727,2026-07-30,18,1,41,6,1
DA0000048138,U0006727,2026-08-11,35,6,64,7,1
DA0000048139,U0006727,2026-08-16,21,1,41,3,1
DA0000048140,U0006728,2026-06-09,78,2,138,21,1
DA0000048141,U0006728,2026-06-12,35,4,67,3,1
DA0000048142,U0006728,2026-06-22,71,2,86,4,1
DA0000048143,U0006728,2026-06-26,18,1,45,3,1
DA0000048144,U0006728,2026-06-29,67,1,105,14,1
DA0000048145,U0006728,2026-06-30,103,3,176,10,1
DA0000048146,U0006728,2026-07-08,19,1,37,4,1
DA0000048147,U0006728,2026-07-15,17,3,31,4,1
DA0000048148,U0006728,2026-07-22,71,1,83,2,1
DA0000048149,U0006728,2026-07-28,85,3,141,11,1
DA0000048150,U0006728,2026-08-02,18,1,40,1,1
DA0000048151,U0006728,2026-08-15,66,4,77,2,1
DA0000048152,U0006728,2026-08-16,36,2,60,8,1
DA0000048153,U0006728,2026-08-17,62,3,78,4,1
DA0000048154,U0006728,2026-08-25,55,1,102,16,1
DA0000048155,U0006729,2026-02-09,82,4,105,8,1
DA0000048156,U0006729,2026-03-05,18,1,33,3,1
DA0000048157,U0006729,2026-04-18,14,5,33,1,1
DA0000048158,U0006729,2026-05-06,13,2,29,1,1
DA0000048159,U0006729,2026-06-28,13,1,23,0,1
DA0000048160,U0006729,2026-07-14,71,1,160,12,1
DA0000048161,U0006729,2026-08-04,69,1,103,10,1
DA0000048162,U0006730,2026-07-26,19,1,29,3,1
DA0000048163,U0006730,2026-08-19,22,1,30,3,1
DA0000048164,U0006730,2026-08-26,23,1,42,4,1
DA0000048165,U0006731,2026-07-21,9,2,12,2,1
DA0000048166,U0006731,2026-07-23,23,1,43,5,1
DA0000048167,U0006731,2026-07-24,28,2,36,6,1
DA0000048168,U0006731,2026-08-04,21,1,42,2,1
DA0000048169,U0006732,2026-01-28,44,1,104,12,1
DA0000048170,U0006732,2026-02-10,48,1,64,6,1
DA0000048171,U0006732,2026-03-08,11,2,22,0,1
DA0000048172,U0006732,2026-03-21,30,1,61,9,1
DA0000048173,U0006732,2026-04-25,43,5,91,10,1
DA0000048174,U0006732,2026-05-19,13,1,21,3,1
DA0000048175,U0006732,2026-06-01,16,2,37,2,1
DA0000048176,U0006732,2026-06-22,33,2,39,6,1
DA0000048177,U0006732,2026-08-11,28,2,30,0,1
DA0000048178,U0006733,2026-07-17,32,1,42,4,1
DA0000048179,U0006733,2026-08-04,34,2,42,7,1
DA0000048180,U0006733,2026-08-11,7,3,17,2,1
DA0000048181,U0006734,2026-08-21,6,2,13,2,1
DA0000048182,U0006734,2026-08-24,14,1,21,1,1
DA0000048183,U0006734,2026-08-25,20,4,27,3,1
DA0000048184,U0006735,2026-07-22,12,1,17,0,1
DA0000048185,U0006735,2026-07-30,9,1,20,1,1
DA0000048186,U0006736,2026-05-05,25,5,40,2,1
DA0000048187,U0006736,2026-05-27,31,2,68,4,1
DA0000048188,U0006736,2026-06-06,17,1,19,1,1
DA0000048189,U0006736,2026-06-07,27,1,33,4,1
DA0000048190,U0006736,2026-06-27,15,1,26,4,1
DA0000048191,U0006736,2026-07-06,27,2,69,3,1
DA0000048192,U0006736,2026-07-18,25,1,56,2,1
DA0000048193,U0006737,2026-05-30,64,2,128,7,1
DA0000048194,U0006737,2026-06-01,31,3,56,2,1
DA0000048195,U0006737,2026-06-12,61,3,89,10,1
DA0000048196,U0006737,2026-07-02,11,1,14,1,1
DA0000048197,U0006738,2026-06-27,69,3,142,22,1
DA0000048198,U0006738,2026-06-29,37,1,52,5,1
DA0000048199,U0006738,2026-07-03,23,1,47,6,1
DA0000048200,U0006738,2026-07-07,42,1,65,9,1
DA0000048201,U0006738,2026-07-22,31,1,55,9,1
DA0000048202,U0006738,2026-07-28,13,1,31,0,1
DA0000048203,U0006738,2026-07-30,20,2,49,6,1
DA0000048204,U0006738,2026-08-08,32,1,64,2,1
DA0000048205,U0006738,2026-08-15,40,3,92,9,1
DA0000048206,U0006738,2026-08-26,38,2,56,4,1
DA0000048207,U0006739,2026-03-02,62,1,120,10,1
DA0000048208,U0006739,2026-03-06,79,3,86,6,1
DA0000048209,U0006739,2026-03-13,42,1,91,12,1
DA0000048210,U0006739,2026-04-21,73,1,140,4,1
DA0000048211,U0006739,2026-08-04,31,3,48,6,1
DA0000048212,U0006740,2026-07-16,10,3,22,2,1
DA0000048213,U0006740,2026-07-20,30,3,33,2,1
DA0000048214,U0006740,2026-07-27,38,3,59,8,1
DA0000048215,U0006740,2026-08-05,45,2,99,16,1
DA0000048216,U0006740,2026-08-12,28,1,60,4,1
DA0000048217,U0006741,2026-08-04,2,5,3,0,0
DA0000048218,U0006742,2026-02-20,10,1,20,2,1
DA0000048219,U0006742,2026-02-21,25,3,55,6,1
DA0000048220,U0006742,2026-02-25,25,1,59,7,1
DA0000048221,U0006742,2026-02-28,24,1,37,6,1
DA0000048222,U0006742,2026-03-04,31,3,37,6,1
DA0000048223,U0006742,2026-04-15,32,1,43,2,1
DA0000048224,U0006742,2026-05-23,44,1,62,2,1
DA0000048225,U0006742,2026-05-26,31,2,75,3,1
DA0000048226,U0006742,2026-07-17,87,1,212,23,1
DA0000048227,U0006742,2026-07-27,66,1,166,16,1
DA0000048228,U0006742,2026-07-31,20,1,43,2,1
DA0000048229,U0006743,2026-03-28,66,1,140,18,1
DA0000048230,U0006743,2026-04-01,9,2,22,3,1
DA0000048231,U0006743,2026-04-12,28,1,55,6,1
DA0000048232,U0006743,2026-04-24,53,2,116,19,1
DA0000048233,U0006743,2026-05-07,71,3,174,26,1
DA0000048234,U0006743,2026-05-08,8,1,14,0,1
DA0000048235,U0006743,2026-05-18,23,2,38,4,1
DA0000048236,U0006743,2026-05-23,16,2,19,2,1
DA0000048237,U0006743,2026-06-05,4,2,9,0,0
DA0000048238,U0006743,2026-07-01,22,2,50,8,1
DA0000048239,U0006743,2026-08-01,2,1,4,0,0
DA0000048240,U0006743,2026-08-02,38,1,74,13,1
DA0000048241,U0006743,2026-08-16,110,1,133,5,1
DA0000048242,U0006744,2026-01-24,46,1,110,18,1
DA0000048243,U0006744,2026-02-21,31,1,51,6,1
DA0000048244,U0006744,2026-02-28,7,1,12,0,1
DA0000048245,U0006744,2026-04-06,39,1,75,5,1
DA0000048246,U0006744,2026-04-27,19,1,38,5,1
DA0000048247,U0006744,2026-06-12,18,1,46,3,1
DA0000048248,U0006744,2026-07-05,44,1,53,1,1
DA0000048249,U0006745,2026-04-20,65,1,102,14,1
DA0000048250,U0006745,2026-05-06,36,3,78,6,1
DA0000048251,U0006745,2026-05-17,35,1,82,11,1
DA0000048252,U0006745,2026-05-18,19,1,42,4,1
DA0000048253,U0006745,2026-08-20,109,1,131,7,1
DA0000048254,U0006746,2026-07-05,27,2,48,8,1
DA0000048255,U0006746,2026-07-25,25,1,54,5,1
DA0000048256,U0006747,2026-03-04,47,3,107,15,1
DA0000048257,U0006747,2026-03-06,28,1,50,1,1
DA0000048258,U0006747,2026-03-10,64,1,78,13,1
DA0000048259,U0006747,2026-03-17,18,1,41,7,1
DA0000048260,U0006747,2026-04-02,10,3,23,2,1
DA0000048261,U0006747,2026-07-01,22,1,29,3,1
DA0000048262,U0006747,2026-07-05,34,3,38,5,1
DA0000048263,U0006748,2026-08-11,26,1,34,3,1
DA0000048264,U0006748,2026-08-15,4,1,8,0,0
DA0000048265,U0006748,2026-08-17,10,2,18,2,1
DA0000048266,U0006748,2026-08-25,33,3,63,2,1
DA0000048267,U0006749,2026-03-02,16,5,25,2,1
DA0000048268,U0006749,2026-03-10,40,4,76,12,1
DA0000048269,U0006749,2026-06-24,46,1,110,3,1
DA0000048270,U0006749,2026-07-28,38,2,97,4,1
DA0000048271,U0006750,2026-01-22,4,2,6,0,0
DA0000048272,U0006750,2026-05-23,13,1,19,2,1
DA0000048273,U0006750,2026-06-20,13,2,15,1,1
DA0000048274,U0006751,2026-05-07,27,3,39,4,1
DA0000048275,U0006751,2026-05-13,43,4,103,14,1
DA0000048276,U0006751,2026-05-29,12,1,23,1,1
DA0000048277,U0006751,2026-06-05,9,1,12,1,1
DA0000048278,U0006751,2026-06-15,47,1,79,3,1
DA0000048279,U0006751,2026-06-20,44,2,52,4,1
DA0000048280,U0006751,2026-07-06,11,1,12,1,1
DA0000048281,U0006751,2026-07-24,36,2,50,7,1
